,female_id,female_bdate,male_id,male_bdate
22338,140579230,1990,58771699,
22339,140606653,1986,458134255,
22340,140608478,1979,143250158,
22341,140608612,1995,23017097,
22342,140609107,1991,395033197,
22343,140615671,1995,521136723,
22344,140641632,1993,109364680,
22345,140644580,1977,62966443,
22346,140658016,1992,19449067,
22347,140660390,1988,140481886,
22348,140661133,1998,28372553,
22349,140666032,1992,158408463,
22350,140707680,1990,228289059,
22351,140713543,1983,103220373,
22352,140733820,1990,25071957,
22353,140743585,1988,140727620,
22354,140747241,1971,140744685,
22355,140751490,1983,155189711,
22356,140754185,1984,140032065,
22357,140755657,1988,362652388,
22358,140757462,1986,140260810,
22359,140808578,1998,509052174,
22360,140812735,1986,165167830,
22361,140853445,1991,192665699,
22362,140861847,1993,148142330,
22363,140864098,1998,203039292,
22364,140868494,1988,187934458,
22365,140868967,1981,60468273,
22366,140886685,1970,140730325,
22367,140887834,1970,133739266,
22368,140889103,1995,140273487,
22369,140896713,1989,153007085,
22370,140902894,1990,143097031,
22371,140937022,1994,209399421,
22372,140972022,1984,462707565,
22373,140974070,1987,163631560,
22374,140974912,1985,141176557,
22375,140985589,1998,115097794,
22376,140986711,1985,218139455,
22377,141020427,1989,141154482,
22378,141022320,1990,55388276,
22379,141028225,1978,173213185,
22380,141030918,1991,141170882,
22381,141034232,1989,188415396,
22382,141042435,1998,38729615,
22383,141044493,1991,400710299,
22384,141060166,1991,38681512,
22385,141101941,1981,463677895,
22386,141118538,1987,208084037,
22387,141119066,1982,139771670,
22388,141130613,1991,218573303,
22389,141149972,1986,8585213,
22390,141152261,1975,30896155,
22391,141156289,1978,329068135,
22392,141159073,1958,141175446,
22393,141163065,1993,133062371,
22394,141163778,1983,141207690,
22395,141184977,1981,209082508,
22396,141189539,1985,152829641,
22397,141195361,1990,250298748,
22398,141205251,1988,8329525,
22399,141218126,1978,85322065,
22400,141228760,1994,75373070,
22401,141230786,1999,158219299,
22402,141243744,1990,244769342,
22403,141251694,1981,153722886,
22404,141277175,1975,333685863,
22405,141281310,1989,158062148,
22406,141282163,1993,8515036,
22407,141333076,1991,202950114,
22408,141333918,1992,89486286,
22409,141347806,1989,152819520,
22410,141352433,1969,152708687,
22411,141368912,1974,223813490,
22412,141369792,1999,539998341,
22413,141374629,1992,280025422,
22414,141383400,1989,159045873,
22415,141423865,1993,141223024,
22416,141426822,1986,80892797,
22417,141458039,1985,83345203,
22418,141460466,1986,498174800,
22419,141471406,1996,8214852,
22420,141472619,1982,188101285,
22421,141481357,1987,313293247,
22422,141496232,1986,225097487,
22423,141496347,1992,15428764,
22424,141508306,1989,143080079,
22425,141522288,1976,542965845,
22426,141526030,1995,203062296,
22427,141529190,1987,23219412,
22428,141533542,1993,10485178,
22429,141534422,1997,90164646,
22430,141546275,1982,140667677,
22431,141547370,1997,68626402,
22432,141557551,1992,143118501,
22433,141561386,1962,128412121,
22434,141610954,1985,8688353,
22435,141622500,1992,348174532,
22436,141625797,1991,258293012,
22437,141639789,1986,351141241,
22438,141654692,1997,420313109,
22439,141660095,1976,161139377,
22440,141662177,1988,70500076,
22441,141673133,1982,30459248,
22442,141677421,1995,552723587,
22443,141685286,1988,251103065,
22444,141692752,1990,210691678,
22445,141701809,1987,163087308,
22446,141711035,1991,23101256,
22447,141719476,1976,143061725,
22448,141725718,1972,379037217,
22449,141736826,1996,111194066,
22450,141743607,1991,202670166,
22451,141743997,1987,133015241,
22452,141753637,1999,271196614,
22453,141757165,1972,214881343,
22454,141761111,2000,388610716,
22455,141763220,1990,153215501,
22456,141793901,1993,18514353,
22457,141800722,1996,323293344,
22458,141809012,1984,140774276,
22459,141812568,1992,163001786,
22460,141815714,1990,103270852,
22461,141816052,1992,111210375,
22462,141822387,1981,10506538,
22463,141824923,1981,539020356,
22464,141829388,1989,143814544,
22465,141841044,1999,105166656,
22466,141860278,1995,138466376,
22467,141889556,1997,148281112,
22468,141908588,1994,218230797,
22469,141932765,1982,183684523,
22470,141938356,1997,471190633,
22471,141943712,1989,160026412,
22472,141951127,1990,550696055,
22473,141952646,1993,309326674,
22474,141957502,1986,153726448,
22475,141971895,1989,8417827,
22476,141973561,1990,121252101,
22477,141983167,1980,281184110,
22478,141983307,1989,19540366,
22479,141984190,1997,350280655,
22480,141984199,1985,230014865,
22481,141990773,1960,173004585,
22482,142014722,1986,20159068,
22483,142014787,1988,18742762,
22484,142019910,1977,278411819,
22485,142046108,1993,338128145,
22486,142048737,1988,3530148,
22487,142075204,1991,140725491,
22488,142080018,1992,198103227,
22489,142080589,1993,392984526,
22490,142083813,1981,189035257,
22491,142084091,1997,390232160,
22492,142105957,1994,69179563,
22493,142116510,1990,143052243,
22494,142121422,1988,218568448,
22495,142128891,1987,172569202,
22496,142137845,1989,29401749,
22497,142158026,1997,58695204,
22498,142162171,1979,15367569,
22499,142172461,1989,220769091,
22500,142183394,1982,329109099,
22501,142186477,1987,152785175,
22502,142187142,1990,375208346,
22503,142197045,1990,33029491,
22504,142203821,1991,25345698,
22505,142248689,1990,23210027,
22506,142249724,1986,499103876,
22507,142252047,1951,153013251,
22508,142253735,1986,302783240,
22509,142259124,1986,9589258,
22510,142271053,1988,164820125,
22511,142274592,1987,158483601,
22512,142290263,1992,140292653,
22513,142290496,1994,155106104,
22514,142294563,1995,83129255,
22515,142298341,1997,219011439,
22516,142317619,1988,143769828,
22517,142323928,1988,193005501,
22518,142334396,1997,132676014,
22519,142336485,1988,183655383,
22520,142352890,1983,400044027,
22521,142353590,1991,55100582,
22522,142356809,1991,193698787,
22523,142370706,1966,440307488,
22524,142371800,1994,132990219,
22525,142386433,1985,8342277,
22526,142392907,1972,370246674,
22527,142397087,1987,63049482,
22528,142409765,1997,413774255,
22529,142410637,1993,228471038,
22530,142418926,1988,280749847,
22531,142421591,1989,94067789,
22532,142423690,1991,55145857,
22533,142446207,1991,123276314,
22534,142479483,1977,143052312,
22535,142490653,1983,170703134,
22536,142493136,1972,392960390,
22537,142500844,1997,142684850,
22538,142512569,1989,148096512,
22539,142518814,1980,142712117,
22540,142523179,1994,145026419,
22541,142525312,1981,35424263,
22542,142529690,1987,142904603,
22543,142530119,1986,242792144,
22544,142536199,1992,358302626,
22545,142539151,1985,139416143,
22546,142544515,1984,192750516,
22547,142545496,1991,151140711,
22548,142545541,1986,138447419,
22549,142565233,1968,23611824,
22550,142575846,1998,568171462,
22551,142580613,1987,58492217,
22552,142581363,1990,43550610,
22553,142591849,1997,138292705,
22554,142606279,1980,142698286,
22555,142607830,1970,179013784,
22556,142619829,1984,142618111,
22557,142634863,1964,3170618,
22558,142635433,1976,223085065,
22559,142637342,1997,112969734,
22560,142661099,1993,120789807,
22561,142675368,1986,142878525,
22562,142678571,1989,179377395,
22563,142695028,1989,138349470,
22564,142696743,1990,142702671,
22565,142700815,1995,282938860,
22566,142700930,1975,290491007,
22567,142718498,1987,142749479,
22568,142718825,1996,60168453,
22569,142721782,1988,9205132,
22570,142737294,1981,89273408,
22571,142742100,1974,188249001,
22572,142744239,1970,153025649,
22573,142745138,1990,142691394,
22574,142748092,1990,63295911,
22575,142748176,1987,142743696,
22576,142750597,1990,145090615,
22577,142752608,1985,183231791,
22578,142760767,1989,145075415,
22579,142767090,1986,202883358,
22580,142767892,1986,14066431,
22581,142772042,1984,478182894,
22582,142782581,1991,8379115,
22583,142789930,1984,65322896,
22584,142816428,1990,145065583,
22585,142817896,1982,308292813,
22586,142824653,1978,292885642,
22587,142827860,1989,150677131,
22588,142832940,1961,163102156,
22589,142840938,1988,228332818,
22590,142846586,1988,5102715,
22591,142849533,1987,70218530,
22592,142862648,1991,190016887,
22593,142873785,1983,173677425,
22594,142875950,1993,13126076,
22595,142880004,1990,140048778,
22596,142880229,1992,238257892,
22597,142881601,1974,581077836,
22598,142884257,1985,132682683,
22599,142886291,1997,254822232,
22600,142890626,1988,142890566,
22601,142914489,1992,143304718,
22602,142919573,1996,189414042,
22603,142927811,1987,9255828,
22604,142928668,1995,233688624,
22605,142932166,1969,143329205,
22606,142939523,2001,141130407,
22607,142940598,1990,172779315,
22608,142953227,1992,199056385,
22609,142965553,1988,28399295,
22610,142971238,1985,188388083,
22611,142971426,1984,169336030,
22612,142972049,1993,142972229,
22613,142976626,1986,142935796,
22614,142980916,1992,198242331,
22615,142982483,1960,538193816,
22616,142989547,1991,558446574,
22617,143004696,1990,33174905,
22618,143012076,1971,143010189,
22619,143029510,1992,203297487,
22620,143037191,1983,100677076,
22621,143052933,1994,49519062,
22622,143073885,2000,233801587,
22623,143081646,1981,353735178,
22624,143087537,1984,162773380,
22625,143090459,1987,8787234,
22626,143092180,1990,142731589,
22627,143092441,1968,98254784,
22628,143095607,1994,203795018,
22629,143102928,1983,143080031,
22630,143107614,1994,370774099,
22631,143113178,1989,380756362,
22632,143113291,1976,143108211,
22633,143114998,1988,142933869,
22634,143116064,2005,548182217,
22635,143118248,1990,143293286,
22636,143122412,1999,210690522,
22637,143122538,1995,18020531,
22638,143134816,1987,74832768,
22639,143139737,1986,13094710,
22640,143157558,1985,1429987,
22641,143183652,1990,109028739,
22642,143192423,1990,352800149,
22643,143193173,1989,142850745,
22644,143201224,1971,184856253,
22645,143211264,1997,65105610,
22646,143212685,1984,43242243,
22647,143213842,1994,73061112,
22648,143220023,1997,328132155,
22649,143227173,1978,350671272,
22650,143228535,1981,143232084,
22651,143229724,1969,410500130,
22652,143243375,1994,332770628,
22653,143251944,1991,492821607,
22654,143253180,1992,179028740,
22655,143255296,1966,153664446,
22656,143266333,1988,572798341,
22657,143276809,1992,143092078,
22658,143298833,1976,142850339,
22659,143300593,1995,178204697,
22660,143302966,1991,43016479,
22661,143307795,1996,369073819,
22662,143310604,1985,143316182,
22663,143315658,1986,39244434,
22664,143319178,1996,470283687,
22665,143338826,1988,132817230,
22666,143343595,1987,418369758,
22667,143365657,1983,143262816,
22668,143367126,1995,192801258,
22669,143370115,1989,259453081,
22670,143391445,1995,561130621,
22671,143408472,1991,135170873,
22672,143410382,1988,140653665,
22673,143420634,1968,138405737,
22674,143429683,1997,240477441,
22675,143439362,1995,174973802,
22676,143442757,1996,138278251,
22677,143448836,1994,62969676,
22678,143456014,1984,400319176,
22679,143457239,1995,118301801,
22680,143462657,1968,228272739,
22681,143467364,1995,539802716,
22682,143476513,1997,60499778,
22683,143481875,1992,53341985,
22684,143493822,1987,408621190,
22685,143494205,1998,179975462,
22686,143497346,1974,153048544,
22687,143518636,1992,162834351,
22688,143519578,1993,43207937,
22689,143526840,1988,142984757,
22690,143529357,1998,513271224,
22691,143536358,1995,50463349,
22692,143551305,1994,249031837,
22693,143561807,1991,15317654,
22694,143572822,1987,13921153,
22695,143572887,1994,270276227,
22696,143588250,1982,311198827,
22697,143614178,1987,18750478,
22698,143614957,1994,41414606,
22699,143620207,1996,169422304,
22700,143622690,1996,468144731,
22701,143625333,1985,5390968,
22702,143633702,1990,298468522,
22703,143633918,1987,133740083,
22704,143648752,1987,63986733,
22705,143669745,1978,155085231,
22706,143669821,1986,278808836,
22707,143672519,1988,528509477,
22708,143675669,1986,143082274,
22709,143685235,1970,175115133,
22710,143693751,1987,63922525,
22711,143706234,1985,25380843,
22712,143713300,1989,142936597,
22713,143716197,1988,143715755,
22714,143718747,1982,25128937,
22715,143729180,1987,278583403,
22716,143739978,1996,63221569,
22717,143743301,1994,160183218,
22718,143745041,1995,343658525,
22719,143746799,1999,83224805,
22720,143763755,1978,143764099,
22721,143766903,1970,164821443,
22722,143768509,1993,133051726,
22723,143779971,1966,143738130,
22724,143792415,1992,182885239,
22725,143808215,1996,122895480,
22726,143820608,1989,148529769,
22727,143828342,1985,222925374,
22728,143841765,1986,218281672,
22729,143841970,1992,10899466,
22730,143868851,1988,21339018,
22731,143869092,1989,15181378,
22732,143874580,1982,151218394,
22733,143878001,1983,121238873,
22734,143925791,1987,133060845,
22735,143926051,1998,39540904,
22736,143928754,1986,142950469,
22737,143954585,1995,68382335,
22738,143956553,1990,9451201,
22739,143969074,1991,8482959,
22740,143975258,1994,231180116,
22741,143978986,1987,85113434,
22742,143981665,1998,73140909,
22743,143984553,1998,180274520,
22744,143987872,1988,73062695,
22745,144005762,1986,315153576,
22746,144007327,1982,393018305,
22747,144023853,1998,281128211,
22748,144046524,1978,23003497,
22749,144060630,1999,13123365,
22750,144082882,1989,468104074,
22751,144083573,1970,169367058,
22752,144109420,1994,44072674,
22753,144110352,1982,103047784,
22754,144127494,1990,14031835,
22755,144157318,1985,59186430,
22756,144160041,1982,95379893,
22757,144163730,1985,62939187,
22758,144167985,1989,234892386,
22759,144174755,1994,148360192,
22760,144190289,1964,232992607,
22761,144213648,1988,113790578,
22762,144241561,1988,119045497,
22763,144243190,1993,129452816,
22764,144286084,1993,134804065,
22765,144287723,1985,475214600,
22766,144305932,1995,383810868,
22767,144309208,1975,144804663,
22768,144310198,1983,108153429,
22769,144329061,1979,164803629,
22770,144340956,1981,205167148,
22771,144346136,1999,53948714,
22772,144361056,1982,143297716,
22773,144367765,1972,150288146,
22774,144370427,1990,302866202,
22775,144374633,1983,138340703,
22776,144379206,1999,305068157,
22777,144379978,1993,10644195,
22778,144390250,1969,198217850,
22779,144394277,1962,145162023,
22780,144399308,1963,353730872,
22781,144416711,1992,3379907,
22782,144423686,1969,170252487,
22783,144432739,1993,10190582,
22784,144434809,1994,220275106,
22785,144438222,1981,138369543,
22786,144441270,1989,183205592,
22787,144451991,1986,139020875,
22788,144454517,1991,25051280,
22789,144459243,1997,158433246,
22790,144465558,1986,58270915,
22791,144467941,1994,30887450,
22792,144484516,1989,133301398,
22793,144484811,1996,85380957,
22794,144509791,1988,88574540,
22795,144525699,1993,88314375,
22796,144534439,1996,190250279,
22797,144535225,1987,163214897,
22798,144548845,1997,93170699,
22799,144555421,1981,215136567,
22800,144561472,1989,78562346,
22801,144572044,1989,210225440,
22802,144585696,1986,53389580,
22803,144585938,1990,30438760,
22804,144595594,1988,142953671,
22805,144620358,1985,75142556,
22806,144631888,1983,144789184,
22807,144638477,1995,248490635,
22808,144652509,1989,35370242,
22809,144652949,1987,48674756,
22810,144658602,1996,320242396,
22811,144666530,1975,242871246,
22812,144672058,1983,920119,
22813,144700107,1964,183062569,
22814,144706768,1984,228141699,
22815,144716784,1991,285181790,
22816,144722329,1951,427855847,
22817,144724670,1990,391194391,
22818,144738731,1983,333109336,
22819,144739392,1989,465132436,
22820,144761061,1993,262885034,
22821,144804378,1968,145152601,
22822,144806911,1986,23335794,
22823,144810565,1981,108476384,
22824,144813820,1992,132868111,
22825,144848527,1986,98546604,
22826,144855086,1994,172759055,
22827,144873871,1994,135057262,
22828,144885599,1972,145186090,
22829,144887781,1987,448480744,
22830,144891628,1985,242852476,
22831,144907999,1988,144858178,
22832,144910560,1996,223277720,
22833,144916693,1994,500249582,
22834,144925316,1981,238585586,
22835,144926403,1992,145128198,
22836,144932755,1959,155169680,
22837,144934912,1987,272885530,
22838,144939966,1998,3532584,
22839,144940522,1992,15385072,
22840,144943301,1985,53003284,
22841,144948194,1986,2925078,
22842,144952857,1989,140237640,
22843,144955171,1987,145172656,
22844,144972321,1999,158085451,
22845,144979398,1987,230435377,
22846,144986206,1993,80877840,
22847,144994638,1993,99250163,
22848,144996431,1986,31414746,
22849,145023780,1983,209056590,
22850,145069630,1972,193222758,
22851,145074926,1985,218287352,
22852,145092874,1974,178161175,
22853,145096029,1964,283233769,
22854,145099339,1976,144908822,
22855,145110516,1990,144893444,
22856,145122498,1991,218199854,
22857,145127414,1993,25342225,
22858,145127912,1970,145026698,
22859,145134302,1992,1350332,
22860,145134762,1991,145090214,
22861,145152218,1994,305098414,
22862,145160503,1983,132693440,
22863,145167879,1968,145171877,
22864,145171387,1955,140250368,
22865,145194059,1987,158229236,
22866,145202562,1993,79170365,
22867,145205700,1991,178426103,
22868,145220833,1986,21387394,
22869,145225388,1984,153804734,
22870,145231075,1998,208300030,
22871,145247319,1981,158854425,
22872,145248695,1979,262853394,
22873,145258481,1995,182709831,
22874,145264916,1985,28657597,
22875,145266722,1995,549061831,
22876,145280527,1993,39184237,
22877,145299776,1992,148569082,
22878,145302597,1994,195127001,
22879,145304322,1985,200013516,
22880,145307183,1994,193277527,
22881,145319654,1984,208542811,
22882,145325233,1989,138192520,
22883,145339900,1991,132708623,
22884,145344166,1989,222806462,
22885,145348286,1987,262839864,
22886,145370611,1990,167831132,
22887,145370695,1983,170722458,
22888,145393902,1963,15374687,
22889,145401434,1987,31395294,
22890,145402561,1980,149029528,
22891,145403083,1993,8463504,
22892,145411609,1990,472992293,
22893,145412354,1980,33299930,
22894,145418949,1972,114906205,
22895,145419344,1975,145207510,
22896,145430647,1991,168301273,
22897,145431064,1970,155173402,
22898,145432605,1981,3008951,
22899,145437235,1978,13545790,
22900,145444368,1980,59961479,
22901,145453661,1995,93209880,
22902,145474141,1991,473732809,
22903,145476631,1987,150646557,
22904,145482564,1985,9601826,
22905,145489332,1988,152995683,
22906,145493174,1987,125209092,
22907,145497867,1979,92842745,
22908,145514170,1978,438599792,
22909,145522832,1992,22931217,
22910,145552671,1979,158359214,
22911,145574227,1993,283245315,
22912,145576141,1976,504909894,
22913,145582851,1988,145125822,
22914,145584217,1987,5109644,
22915,145590380,1983,145123525,
22916,145610231,1986,142883399,
22917,145613104,1993,209347819,
22918,145658953,1997,152942306,
22919,145684511,1989,168265758,
22920,145688158,1997,435192709,
22921,145689710,1993,159010093,
22922,145690558,1987,279428336,
22923,145696197,1993,122784445,
22924,145707679,1974,9262614,
22925,145712257,1981,140695550,
22926,145716263,1981,4010495,
22927,145733069,1989,193674315,
22928,145739760,1987,132921171,
22929,145772404,1988,129375899,
22930,145777673,1982,73331670,
22931,145782850,1986,139998553,
22932,145801827,2000,464909053,
22933,145803498,1993,330261834,
22934,145804361,1988,100212868,
22935,145806756,1989,65295829,
22936,145807726,1997,429108380,
22937,145813019,1994,154863774,
22938,145814431,1979,144902822,
22939,145816107,1976,3218267,
22940,145834999,1994,58678478,
22941,145842512,1996,463742384,
22942,145843288,2000,203295528,
22943,145843557,1990,152934515,
22944,145843742,1997,558172851,
22945,145843784,1995,268285139,
22946,145847283,1994,130245334,
22947,145866307,1998,508578830,
22948,145868206,1993,58982490,
22949,145870572,1997,58684870,
22950,145871237,1992,211226846,
22951,145875241,1996,40928610,
22952,145877342,1994,139782664,
22953,145886663,1991,279061192,
22954,145887063,1984,192903148,
22955,145893415,1965,84793719,
22956,145898874,1990,38417720,
22957,145901916,1978,299033309,
22958,145904645,1994,153787128,
22959,145907272,1986,9563571,
22960,145917951,1993,108601610,
22961,145929326,1986,134996151,
22962,145954370,1996,13322695,
22963,145954906,1994,4024924,
22964,145972803,1994,151231108,
22965,145974898,1986,205167141,
22966,146029982,1989,195055088,
22967,146090479,1964,250263473,
22968,146091271,1985,38346868,
22969,146101762,1991,23013355,
22970,146102776,1983,143296837,
22971,146105396,1974,505100204,
22972,146110278,1989,133057850,
22973,146121324,1984,219387641,
22974,146136187,1985,53531713,
22975,146139317,1988,178151783,
22976,146157402,1991,159506655,
22977,146159179,1985,503073540,
22978,146168218,1979,123772425,
22979,146183172,1997,162687459,
22980,146185030,1982,33068189,
22981,146211174,1995,303711447,
22982,146223341,1988,123834165,
22983,146224101,1986,149090039,
22984,146224188,1992,520234330,
22985,146226038,1978,248595717,
22986,146226448,1974,142972016,
22987,146246890,1994,193651846,
22988,146250985,1968,324841801,
22989,146256139,1975,408684211,
22990,146261339,2002,348555185,
22991,146293124,1996,3573815,
22992,146303149,1977,152601296,
22993,146310681,1986,53585664,
22994,146319504,1989,142781489,
22995,146368848,1997,233799585,
22996,146372596,1987,59179284,
22997,146377681,1994,139975801,
22998,146381609,1990,69193154,
22999,146390752,1975,248574369,
23000,146399394,1981,179301542,
23001,146445294,1997,123288613,
23002,146454551,1999,339105839,
23003,146456906,1994,93201799,
23004,146460541,1984,538540004,
23005,146466849,1975,298332495,
23006,146469689,1983,148134485,
23007,146517828,1995,557902393,
23008,146531155,1992,102847305,
23009,146543414,1995,568992542,
23010,146556311,1991,191116823,
23011,146562270,1992,188590366,
23012,146564859,1994,158505139,
23013,146582817,1988,24035995,
23014,146603762,1994,178175787,
23015,146607127,1971,44064093,
23016,146651530,1967,279033732,
23017,146675514,1997,240758674,
23018,146680598,1966,151205074,
23019,146684489,1977,158076138,
23020,146684986,1972,138172528,
23021,146691717,1996,193280663,
23022,146692601,1980,8707915,
23023,146693143,1992,478578654,
23024,146694530,1994,238514288,
23025,146709512,1995,18446253,
23026,146743855,1989,111228519,
23027,146776118,1987,378431752,
23028,146788447,1986,22913712,
23029,146797836,1993,172642612,
23030,146800806,1992,19226522,
23031,146801809,1994,193268874,
23032,146812961,1993,178989321,
23033,146828384,1967,178231537,
23034,146839946,1989,153019035,
23035,146840927,1991,294913265,
23036,146851258,1984,99206708,
23037,146863483,1993,173720837,
23038,146867379,1995,63242711,
23039,146870533,1994,13563682,
23040,146881688,1988,411189417,
23041,146882941,1992,163669699,
23042,146898855,1983,43007569,
23043,146927170,1997,151127542,
23044,146929042,1979,512933791,
23045,146939601,1983,152993882,
23046,146948942,1988,143719283,
23047,146962981,1991,159269179,
23048,146965997,1994,199005227,
23049,146969389,1996,355165854,
23050,146977922,1987,135005300,
23051,147002363,1968,260742177,
23052,147006534,1984,229099039,
23053,147007366,1985,311168294,
23054,147011607,1994,85127238,
23055,147011620,1995,88375170,
23056,147014314,1998,11439867,
23057,147019395,1997,239434844,
23058,147022508,1989,60222852,
23059,147028988,1974,208280411,
23060,147030322,1987,94796866,
23061,147033073,1986,180425824,
23062,147034746,1991,193646368,
23063,147057796,1991,148172396,
23064,147059120,1976,191136334,
23065,147067594,1989,4024582,
23066,147068021,1987,148191786,
23067,147070539,1976,554430119,
23068,147073817,1998,28303790,
23069,147077596,1992,380450323,
23070,147079318,1990,63207769,
23071,147093540,1990,153657253,
23072,147095869,1980,158223318,
23073,147105287,1991,570712846,
23074,147105807,1989,68362987,
23075,147105842,1974,148387260,
23076,147106741,2001,159790573,
23077,147106749,1993,118470669,
23078,147107819,1990,38470238,
23079,147108126,1990,162788611,
23080,147109670,1971,202680686,
23081,147128140,1981,28427902,
23082,147132748,1993,153749257,
23083,147132875,1993,269038840,
23084,147150564,1991,241198728,
23085,147160713,1997,133243366,
23086,147166920,1983,28639444,
23087,147167599,1988,448381727,
23088,147173669,1991,48760077,
23089,147175024,1987,220722695,
23090,147178478,1990,153691606,
23091,147195860,1991,158144414,
23092,147207457,1986,458372769,
23093,147208838,1986,152887245,
23094,147214750,1993,18643516,
23095,147215608,1983,40877188,
23096,147219278,1994,135138135,
23097,147235543,1986,53108973,
23098,147238410,1964,147840063,
23099,147264356,1988,139018826,
23100,147274519,1984,150739810,
23101,147281944,1988,169990384,
23102,147282085,1986,182701366,
23103,147293085,1987,342921487,
23104,147328760,1987,258210378,
23105,147333269,1993,178551757,
23106,147334384,1991,295141389,
23107,147343450,1990,148186056,
23108,147357662,1977,149037125,
23109,147377668,2001,159776202,
23110,147383316,1983,478630188,
23111,147388956,1993,134819207,
23112,147395568,1984,539796127,
23113,147413566,1995,63345239,
23114,147419367,1988,162749216,
23115,147422744,1993,153742760,
23116,147437186,1989,243686255,
23117,147438216,1987,23440582,
23118,147463064,1981,490019463,
23119,147471694,1994,473302508,
23120,147475191,1963,182981191,
23121,147477035,1992,199018858,
23122,147478278,1996,428203038,
23123,147490023,1986,149037650,
23124,147491742,1989,190676097,
23125,147496639,1991,48727073,
23126,147508385,1991,99650479,
23127,147508499,1987,153695862,
23128,147512847,1994,224883748,
23129,147516948,1982,147946225,
23130,147534140,1989,15346082,
23131,147538211,1985,190702819,
23132,147545076,1991,152819643,
23133,147547922,1961,250703248,
23134,147555725,1985,28492195,
23135,147557669,1994,174813576,
23136,147566355,1996,352943762,
23137,147578294,1977,248584715,
23138,147596775,1978,151155341,
23139,147597646,1970,225082769,
23140,147602349,1988,305170157,
23141,147628375,1996,3359893,
23142,147647618,1971,238128510,
23143,147667685,1985,15165059,
23144,147675822,1990,172923274,
23145,147680782,1977,365153501,
23146,147700626,1972,239373202,
23147,147701745,1993,3199669,
23148,147709533,1975,59547730,
23149,147722498,1994,319380162,
23150,147722540,1986,230238199,
23151,147731116,1998,8755872,
23152,147735011,1979,228298414,
23153,147735599,1981,175135814,
23154,147747918,1996,122761474,
23155,147758476,1988,29456197,
23156,147772780,1998,252855088,
23157,147773118,1991,142842746,
23158,147775490,1987,39584751,
23159,147775967,1996,73021849,
23160,147778781,1993,65116593,
23161,147784564,1971,542918531,
23162,147789418,1993,229378349,
23163,147791576,1979,218288501,
23164,147794119,1990,388120102,
23165,147794312,1994,163243189,
23166,147811581,2000,319089382,
23167,147820697,1989,410242619,
23168,147825608,1995,280249145,
23169,147840926,1984,153247583,
23170,147844018,2001,65292310,
23171,147868638,1983,141188770,
23172,147884973,1993,3181901,
23173,147888343,1993,44071519,
23174,147890729,1994,13544495,
23175,147891799,1994,252760660,
23176,147908929,1974,195063559,
23177,147919305,1983,241199753,
23178,147922832,1980,333264578,
23179,147928625,1982,88689902,
23180,147939015,1970,440657174,
23181,147941051,1999,192865368,
23182,147950639,1997,60422285,
23183,147967851,1990,120241282,
23184,147968569,1994,202973458,
23185,147969360,1992,138599295,
23186,147970329,1983,148385345,
23187,147974651,1996,235147660,
23188,147986235,1967,330693842,
23189,148007142,1983,580748482,
23190,148009751,1993,518097618,
23191,148012368,1994,253277150,
23192,148018028,1985,3111206,
23193,148023730,1985,493811146,
23194,148038530,1966,30884813,
23195,148042489,1993,230697318,
23196,148058527,1981,5160405,
23197,148081795,1973,13369332,
23198,148118695,1996,183064325,
23199,148119280,1993,479351814,
23200,148131130,1994,188235464,
23201,148138939,1992,298215867,
23202,148141875,1990,148142220,
23203,148157047,1991,198124641,
23204,148158243,1988,183009294,
23205,148163625,1991,132727764,
23206,148166532,1994,19188632,
23207,148169954,1986,148067416,
23208,148173268,1995,270676883,
23209,148187540,1985,150275828,
23210,148190173,1987,138576568,
23211,148220830,1991,168987658,
23212,148225967,1984,144840708,
23213,148230698,1959,59561708,
23214,148232132,1987,243067355,
23215,148249793,1991,148270300,
23216,148253054,1979,168221674,
23217,148278443,1981,102683037,
23218,148321942,1991,153689134,
23219,148324236,1988,322636746,
23220,148328438,1988,60889027,
23221,148328560,1986,147840513,
23222,148334289,1989,243740601,
23223,148337212,1997,168539688,
23224,148337409,1989,382809787,
23225,148353684,1991,102848726,
23226,148354114,1969,544905362,
23227,148358892,2000,169382872,
23228,148367996,1974,148365096,
23229,148368597,1987,28650181,
23230,148372545,1973,148610591,
23231,148380515,1988,113276097,
23232,148395696,1975,150754035,
23233,148396342,1989,8651851,
23234,148404972,1989,238083198,
23235,148410690,1988,148391480,
23236,148418311,1986,149096727,
23237,148509087,1992,60219288,
23238,148510120,1987,148512801,
23239,148526383,1990,43534974,
23240,148543285,1983,200257179,
23241,148564764,1996,261189478,
23242,148663610,1995,139970826,
23243,148672646,1991,204870166,
23244,148866593,1990,68491483,
23245,148867874,1986,150755044,
23246,148875441,1997,30199192,
23247,148879009,1974,148486269,
23248,148879943,1992,389107492,
23249,148903437,1983,8635697,
23250,148911272,1982,180001430,
23251,148915072,1997,364910412,
23252,148921037,2002,180206203,
23253,148922429,1995,123320315,
23254,148934482,2001,485139174,
23255,149004544,1992,81441441,
23256,149025666,1994,138650215,
23257,149042224,2000,472975886,
23258,149045647,1976,348075458,
23259,149061753,1986,133016408,
23260,149068306,1995,139039593,
23261,149093170,1986,340273647,
23262,149106636,1984,150704501,
23263,149107827,1976,149110654,
23264,149111751,1979,13691807,
23265,149156244,1984,245012531,
23266,149164337,1985,133682716,
23267,149179647,1993,8448583,
23268,149187915,1984,153006398,
23269,149190750,1958,242957799,
